81.	9.685602015801608	8.501021442469447
84.81741239212285	9.958994096789489	8.799600025851028
88.81473388759798	10.246984252329113	9.112628774587009
93.0004433412475	10.550255841467843	9.440777769841873
97.38341920401044	10.869514193018336	9.784741900316778
101.97295835532755	11.205511094444685	10.145259583934719
106.77879582306899	11.559016223061576	10.523091726674053
111.81112543283369	11.930851729468479	10.919046891117151
117.08062143042008	12.321868335547965	11.333965831579727
122.59846112333284	12.732958816705558	11.76873078897919
128.37634858935021	13.16505756986704	12.224265942877878
134.42653950244247	13.619143072408558	12.701539424090416
140.76186712869946	14.096237414086623	13.201565169201299
147.39576954740858	14.59741409694932	13.725405735371004
154.3423181550231	15.123791759866007	14.274172582002395
161.61624751247916	15.676547205583734	14.849032908922576
169.23298659917714	16.25690725557479	15.451205939658466
177.2086915399137	16.86615834630528	16.081970488623863
185.56027987418955	17.50564666272918	16.742665549412877
194.30546644057867	18.176781367349548	17.434693520099415
203.46280095227593	18.881037573286306	18.1595231839059
213.05170734352586	19.619959458839784	18.918692830289594
223.09252497039142	20.3951635832085	19.713813331145996
233.60655175325505	21.20834203943293	20.54657252268522
244.61608935256325	22.061266564576847	21.418736869444878
256.1444904736387	22.955791760256837	22.33215713608689
268.2162084008988	23.893859286025975	23.288771356927263
280.85684886655065	24.87750192125206	24.290609142368968
294.0932243637821	25.90885003195732	25.33979780802526
307.9534110196546	26.990125301005435	26.43855778308654
322.4668081483328	28.12366653189844	27.5892250034594
337.6642006109717	29.31191600996008	28.7942408055512
353.5778241145345	30.557427975196905	30.056158509385963
370.24143358804884	31.862881966327215	31.37765704666246
387.6903747813372	33.231080903238215	32.7615393055739
405.96165923809065	34.66496010841209	34.21074094034795
425.09404280231547	36.16759303134834	35.72833613528603
445.128107824676	37.74219778184596	37.31754412721747
466.1063492430969	39.39214397163932	38.981736035498095
488.07326472023	41.120959878824785	40.724442014052315
511.07544902895626	42.932339950196436	42.54935874063467
535.161692886153	44.830152657320994	44.46035725920768
560.3830864443383	46.81845011379902	46.461492368842464
586.7931276607417	48.90146973499571	48.55700533920766
614.4478357736386	51.083657166647235	50.75134468297782
643.4058701266678	53.369659560864996	53.04916200070857
673.7286545931634	55.764353720856505	55.45533682225557
705.4805078644251	58.27283246400425	57.974967601813304
738.7287798782868	60.900438426605525	60.61340108121772
773.543994677363	63.65276330164434	63.376233641255695
809.9999999999999	66.53566144438267	66.26932468130514
848.1741239212286	69.55526464567009	69.29881120921735
888.1473388759798	72.71799539398641	72.47112080507729
930.004433412475	76.0305751285197	75.79298059237125
973.8341920401045	79.5000465095691	79.27143851256281
1019.7295835532755	83.13377917555313	82.91387048197284
1067.7879582306898	86.93949512845158	86.72800383495927
1118.1112543283368	90.925280452835	90.72193069936213
1170.8062143042016	95.09959832169942	94.9041202819157
1225.9846112333278	99.47131471989275	99.28344450456328
