0.	0.
9.9e-6	0.
0.0000198	0.
0.0000297	0.
0.0000396	0.
0.0000495	0.
0.0000594	0.
0.0000693	0.
0.0000792	0.
0.0000891	0.
0.000099	0.
0.0001089	0.
0.0001188	0.
0.0001287	0.
0.0001386	0.
0.0001485	0.
0.0001584	0.
0.0001683	0.
0.0001782	0.
0.0001881	0.
0.000198	0.
0.0002079	0.
0.0002178	0.
0.0002277	0.
0.0002376	0.
0.0002475	0.
0.0002574	0.
0.0002673	0.
0.0002772	0.
0.0002871	0.
0.000297	0.
0.0003069	0.
0.0003168	0.
0.0003267	0.
0.0003366	0.
0.0003465	0.
0.0003564	0.
0.0003663	0.
0.0003762	0.
0.0003861	0.
0.000396	0.
0.0004059	0.
0.0004158	0.
0.0004257	0.
0.0004356	0.
0.0004455	0.
0.0004554	0.
0.0004653	0.
0.0004752	0.
0.00048510000000000003	0.
0.000495	0.
0.0005049	0.
0.0005148	0.
0.0005247	0.
0.0005346	0.
0.0005445	0.
0.0005544	0.
0.0005643	0.
0.0005742	0.
0.0005841	0.
0.000594	0.
0.0006039	0.
0.0006138	0.
0.0006237	0.
0.0006336	0.
0.0006435	0.
0.0006534	0.
0.0006633	0.
0.0006732	0.
0.0006831	0.
0.000693	0.
0.0007029	0.
0.0007128	0.
0.0007227000000000001	0.
0.0007326	0.
0.0007425	0.
0.0007524	0.
0.0007623	0.
0.0007722	0.
0.0007821	0.
0.000792	0.
0.0008019	0.
0.0008118	0.
0.0008217	0.
0.0008316	0.
0.0008415	0.
0.0008514	0.
0.0008613	0.
0.0008712	0.
0.0008811	0.
0.000891	0.
0.0009009	0.
0.0009108	0.
0.0009207	0.
0.0009306	0.
0.0009405	0.
0.0009504	0.
0.0009603	0.
0.0009702000000000001	0.
0.0009801	0.
0.00099	0.
0.0009999	0.
0.0010098	0.
0.0010197	0.
0.0010296	0.
0.0010395	0.
0.0010494	0.
0.0010593	0.
0.0010692	0.
0.0010791	0.
0.001089	0.
0.0010989	0.
0.0011088	0.
0.0011187	0.
0.0011286	0.
0.0011385	0.10488911046009375
0.0011484	0.13400760854388666
0.0011583	0.17120970139569958
0.0011682	0.21873944276064272
0.0011781	0.2794638266240061
0.001188	0.35704569876365166
0.0011979	0.4561646549858967
0.0012078	0.5827992377312173
0.0012177	0.7445874318728057
0.0012276	0.9512871697956253
0.0012375	1.215364565891867
0.0012474	1.5527452684014884
0.0012573	1.9837740954966094
0.0012672	2.5344405876834935
0.0012771	3.2379439876509433
0.001287	4.1366913699144545
0.0012969	5.28484834061132
0.0013068	6.751594357428708
0.0013167	8.625276077406017
0.0013266	11.018704440942962
0.0013365	14.075907142087198
0.0013464	17.980730951909173
0.0013563	22.967791837670664
0.0013662	29.33639922571814
0.0013761000000000001	37.4682386299282
0.001386	47.84978852495159
0.0013959	61.10067589649406
0.0014058	78.00944045411063
0.0014157	99.57847395835364
0.0014256	127.08021076590825
0.0014355	162.12693006382
0.0014454000000000001	206.75671524495488
0.0014553	263.5380678636016
0.0014652	335.6951620405089
0.0014751	427.2543653209284
0.001485	543.2098204335975
0.0014949	689.7005984443272
0.0015048	874.1827055964945
0.0015147000000000001	1105.5638797913991
0.0015246	1394.2446700236085
0.0015345	1751.9720677269625
0.0015444	2191.3582562405386
0.0015543	2724.8452085220633
0.0015642	3362.8110453659497
0.0015741	4110.437785046371
0.001584	4962.946991446819
0.0015939	5898.9719376997455
0.0016038	6872.365678873868
0.0016137	7803.911037353153
0.0016236	8576.42585262258
0.0016335	9039.468382992283
0.0016434	9031.943336908065
0.0016533	8429.098536067393
0.0016632	7209.657710732513
0.0016731	5516.574864558479
0.001683	3661.130122682198
0.0016929	2025.7810488034931
0.0017028	888.5438153885242
0.0017127	289.6446251142905
0.0017226	64.62016315800126
0.0017325	8.881125902011682
0.0017424	0.6572865658046328
0.0017523	0.02205982143810441
0.0017622	0.0002695666885372176
0.0017721	9.060147488372742e-7
0.001782	5.853022736982048e-10
0.0017919	4.5979836264453345e-14
0.0018018	2.4471709960274806e-19
0.0018117	4.179414004462659e-26
0.0018216	8.815847808105648e-35
0.0018315	6.781714002392106e-46
0.0018414	4.0040451211356085e-60
0.0018513	2.47741739402576e-78
0.0018612	1.2619208877678012e-101
0.0018711	2.0515398006826073e-131
0.001881	1.674048602809999e-169
0.0018909	3.40471203597772e-218
0.0019008	1.9650533983776523e-280
0.0019107	0.
0.0019206	0.
0.0019305	0.
0.0019404000000000001	0.
0.0019503	0.
0.0019602	0.
0.0019701	0.
0.00198	0.
