0.	0.8995323635011929	0.09691185853148028	0.0034460189775735815
1.	0.8995031976560142	0.09694000689976344	0.0034470199211075318
2.	0.8994540052473147	0.09698748165071602	0.0034487080947817636
3.	0.8993734520102888	0.09706522049171337	0.0034514724331778154
4.	0.8992454106866027	0.0971887801402835	0.0034558661268270737
5.	0.8990479146509729	0.09737938636307132	0.003462643938233382
6.	0.8987519732966363	0.09766498985467802	0.0034727997772934496
7.	0.8983212169377575	0.098080697891358	0.0034875820318290077
8.	0.8977117449752905	0.09866887623687821	0.00350849717624757
9.	0.8968731014177156	0.09947821907666284	0.003537276742592467
10.	0.8957501987343951	0.10056188739611455	0.0035758110951611107
11.	0.8942861673529418	0.10197476300433315	0.0036260517948059506
12.	0.8924261244638841	0.10376981022146925	0.0036898822048185625
13.	0.8901214128815987	0.10599398427768264	0.0037689720717766946
14.	0.8873336163518288	0.1086843578216964	0.003864639737631747
15.	0.8840381285237368	0.1118646775138513	0.00397772959403959
16.	0.8802265293901984	0.11554306530150685	0.004108530572933906
17.	0.8759073390607585	0.11971129971051506	0.0042567504158403805
18.	0.8711052406052134	0.12434555892695304	0.004421542001161053
19.	0.8658587093664295	0.12940871191289768	0.0046015850063963306
20.	0.860216502473761	0.1348537053346419	0.0047952062621019875
21.	0.8542335386222484	0.1406275401494937	0.005000521137952794
22.	0.847966702613267	0.1466753200085751	0.0052155775386782096
23.	0.84147111611727	0.1529438503393523	0.005438483856875877
24.	0.8347972382074322	0.15938443644425462	0.005667508488038518
25.	0.8279889528948744	0.16595472881824674	0.005901145472247359
26.	0.8210826944697858	0.1726195673185237	0.006138144506393232
27.	0.8141073878205823	0.1793510386917954	0.006377512990989334
28.	0.8070850510560966	0.18612789487552578	0.006618495345682554
29.	0.800031788712567	0.1929345947367786	0.006860538936202509
30.	0.792958904942266	0.19976022945716052	0.00710325586172047
31.	0.7858740529234277	0.20659741365442963	0.007346383507221185
32.	0.7787822064439736	0.21344134738981232	0.007589751198641999
33.	0.7716864947990705	0.22028901079555988	0.007833251566099698
34.	0.7645888081938989	0.22713858166453046	0.008076819825929175
35.	0.7574902415515746	0.23398899860060787	0.008320418243998283
36.	0.7503914228180082	0.24083966307525853	0.00856402554907092
37.	0.743292678573154	0.24769025068302628	0.00880763021702583
38.	0.7361941938676172	0.25454059054397943	0.009051226181189656
39.	0.7290960543594027	0.2613905955792053	0.009294810353152867
40.	0.7219983057323123	0.26824022406610915	0.009538381258267283
41.	0.7149009657819058	0.27508945717180816	0.009781938236161525
42.	0.7078040471146037	0.2819382850317439	0.010025480947134966
43.	0.7007075561544712	0.28878670224777614	0.010269009210986314
44.	0.6936114823065118	0.29563470635272965	0.010512522948122395
45.	0.6865158689948944	0.3024822795643683	0.010756021535335628
46.	0.6794206603052797	0.30932945544103857	0.01099950615054751
47.	0.6723258830328664	0.316176215983184	0.01124297618860527
48.	0.6652315360661001	0.323022560743798	0.011486431639608944
49.	0.6581376201751766	0.3298684890480835	0.011729872487359759
50.	0.6510441364405697	0.33671400019083925	0.011973298714986268
51.	0.6439510860561791	0.3435590928902003	0.01221671028874983
52.	0.6368584704462824	0.3504037658035988	0.012460107174184222
53.	0.6297662884953876	0.35724801999610223	0.012703489398767009
54.	0.6226745394005756	0.3640918562301344	0.012946856982587457
55.	0.6155832272501908	0.3709352705407044	0.013190209829701824
56.	0.6084923523044352	0.3777782626797128	0.013433547933677972
57.	0.6014019128442302	0.38462083431593747	0.013676871334738555
58.	0.5943119089371884	0.3914629853759387	0.01392018003235476
59.	0.587222345605732	0.39830471095944064	0.01416347391236122
60.	0.5801332215503231	0.40514601233647646	0.014406753004014495
61.	0.5730445347897067	0.4119868914420834	0.01465001735208539
62.	0.5659562863712405	0.4188273472473302	0.01489326693865549
63.	0.5588684794828589	0.42566737663205384	0.015136501697999218
64.	0.5517811145095061	0.4325069792213637	0.015379721620390176
65.	0.5446941918287272	0.43934615464761245	0.01562292669625282
66.	0.537607711818068	0.4461849025431526	0.0158661169160116
67.	0.5305216749731612	0.4530232224217837	0.01610929227057304
68.	0.523436082435566	0.4598611131552732	0.016352452747157773
69.	0.5163509352257869	0.4666985737454173	0.016595598324149353
70.	0.5092662343221854	0.4735356032367613	0.016838728979326104
71.	0.502181980703124	0.4803722006738506	0.017081844690466353
72.	0.49509817532859235	0.4872083651186421	0.017324945436301385
73.	0.48801481866291535	0.494044096102751	0.0175680312213474
74.	0.4809319114362478	0.5008793929056222	0.017811102036527707
75.	0.4738494546072261	0.5077142545901279	0.01805415786094476
76.	0.46676744913448637	0.5145486802191401	0.01829719867370101
77.	0.45968589597666504	0.5213826688555312	0.018540224453898902
78.	0.4526047960489825	0.5282162195869189	0.018783235199483862
79.	0.4455241501739424	0.5350493315793843	0.019026230922738422
80.	0.43844395920109797	0.5418820040024739	0.019269211605111754
81.	0.4313642239808681	0.5487142360253969	0.019512177227519578
82.	0.4242849453636718	0.5555460268173622	0.0197551277708776
83.	0.4172061243227184	0.5623773754142755	0.019998063226745147
84.	0.41012776246395494	0.5692082801629934	0.020240983643695105
85.	0.40304986074334087	0.57603874011262	0.020483889017392544
86.	0.39597241998292737	0.5828687544573823	0.02072677933214868
